"","SubjectID_right_unique","SubjectID_left_unique","SubjectID_left","SubjectID_right","Gender_left","Gender_right","Age_left","Age_right","Image_1","Image_2","Prop_red_image_1","Prop_red_image_2","Prop_yellow_image_1","Prop_yellow_image_2","Prop_green_image_1","Prop_green_image_2","Prop_blue_image_1","Prop_blue_image_2","Response_left","Response_right","Joint_left","Joint_right","Correct_left","Correct_right","Correct_joint","RT_left","RT_right","RT_joint_left","RT_joint_right","Round","Block","group_id","diff","response_right_dummy","response_left_dummy","response_joint_dummy","chosen_leader","Leader_gender","Follower_gender","leader_behavior","Intercept_left","Slope_left","Intercept_right","Slope_right","skill_dif","skill_dif_c","Response_left_abs","Response_right_abs","z_Response_left_abs","z_Response_right_abs","conf_dif","conf_dif_c"
"685","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r10y03g03b07.jpeg","Stim\r12y07g07b17.jpeg",10,12,3,7,3,7,7,17,-1,1,0,1,0,1,1,3.19,3.136,0,3.177,1,"rød","26_28",2,1,0,1,"Right_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,0.915411668783804,-0.0845883312161964,1,1,-0.839719122759632,-0.283069258536149,1,0
"686","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r14y10g15b15.jpeg","Stim\r10y02g36b05.jpeg",14,10,10,2,15,36,15,5,-1,1,0,1,1,0,0,2.663,3.058,0,2.01,1,"rød","26_28",-4,1,0,1,"Right_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,0.915411668783804,-0.0845883312161964,1,1,-0.839719122759632,-0.283069258536149,1,0
"687","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r17y20g40b07.jpeg","Stim\r15y16g12b03.jpeg",17,15,20,16,40,12,7,3,-2,1,-1,0,1,0,1,1.393,1.172,2.948,0,1,"blå","26_28",-4,1,0,0,"Left_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,1.09240468971581,0.0924046897158068,2,1,1.14507153103586,-0.283069258536149,2,1
"688","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r17y07g07b24.jpeg","Stim\r09y17g32b21.jpeg",17,9,7,17,7,32,24,21,2,-2,1,0,0,1,0,1.914,1.477,3.364,0,1,"blå","26_28",-3,0,1,1,"Left_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,1.09240468971581,0.0924046897158068,2,2,1.14507153103586,3.39683110243379,1,0
"689","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r13y21g23b09.jpeg","Stim\r04y28g27b06.jpeg",13,4,21,28,23,27,9,6,1,-1,0,-1,0,1,1,1.437,1.633,0,4.31,1,"blå","26_28",-3,0,1,0,"Right_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,0.915411668783804,-0.0845883312161964,1,1,-0.839719122759632,-0.283069258536149,1,0
"690","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r16y21g04b04.jpeg","Stim\r21y31g06b08.jpeg",16,21,21,31,4,6,4,8,2,-1,1,0,1,0,1,1.464,1.327,2.031,0,1,"blå","26_28",4,0,1,1,"Left_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,1.09240468971581,0.0924046897158068,2,1,1.14507153103586,-0.283069258536149,2,1
"691","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r08y23g10b29.jpeg","Stim\r12y07g16b25.jpeg",8,12,23,7,10,16,29,25,-2,1,0,1,1,0,0,1.671,1.518,0,3.46,1,"blå","26_28",-4,1,0,1,"Right_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,0.915411668783804,-0.0845883312161964,2,1,1.14507153103586,-0.283069258536149,0.5,-0.5
"692","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r08y23g10b29.jpeg","Stim\r17y20g40b07.jpeg",8,17,23,20,10,40,29,7,2,-1,1,0,0,1,0,1.426,1.423,3.101,0,1,"gul","26_28",-3,0,1,1,"Left_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,1.09240468971581,0.0924046897158068,2,1,1.14507153103586,-0.283069258536149,2,1
"693","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r03y11g01b26.jpeg","Stim\r10y13g07b36.jpeg",3,10,11,13,1,7,26,36,-1,1,0,1,0,1,1,2.077,1.039,0,2.91,1,"gul","26_28",2,1,0,1,"Right_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,0.915411668783804,-0.0845883312161964,1,1,-0.839719122759632,-0.283069258536149,1,0
"694","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r15y16g12b03.jpeg","Stim\r22y23g20b06.jpeg",15,22,16,23,12,20,3,6,1,-1,1,0,1,0,1,1.898,1.593,2.401,0,1,"gul","26_28",7,0,1,1,"Left_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,1.09240468971581,0.0924046897158068,1,1,-0.839719122759632,-0.283069258536149,1,0
"695","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r14y12g04b29.jpeg","Stim\r11y14g08b23.jpeg",14,11,12,14,4,8,29,23,2,-1,1,0,1,0,1,1.257,0.987,1.867,0,1,"gul","26_28",2,0,1,1,"Left_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,1.09240468971581,0.0924046897158068,2,1,1.14507153103586,-0.283069258536149,2,1
"696","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r15y17g24b30.jpeg","Stim\r06y19g29b08.jpeg",15,6,17,19,24,29,30,8,2,-1,1,0,1,0,1,1.43,1.943,2.663,0,1,"gul","26_28",2,0,1,1,"Left_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,1.09240468971581,0.0924046897158068,2,1,1.14507153103586,-0.283069258536149,2,1
"697","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r22y23g20b06.jpeg","Stim\r14y20g16b10.jpeg",22,14,23,20,20,16,6,10,-1,1,0,-1,1,0,1,1.934,1.113,0,4.066,1,"gul","26_28",-3,1,0,0,"Right_lead","Female","Female","surrender",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,0.915411668783804,-0.0845883312161964,1,1,-0.839719122759632,-0.283069258536149,1,0
"698","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r09y02g05b02.jpeg","Stim\r21y03g15b37.jpeg",9,21,2,3,5,15,2,37,-1,1,0,1,0,1,1,2.79,1.252,0,3.427,1,"gul","26_28",1,1,0,1,"Right_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,0.915411668783804,-0.0845883312161964,1,1,-0.839719122759632,-0.283069258536149,1,0
"699","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r19y15g35b05.jpeg","Stim\r17y12g19b18.jpeg",19,17,15,12,35,19,5,18,1,-1,0,-1,0,1,1,1.515,0.827,0,2.845,1,"gul","26_28",-3,0,1,0,"Right_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,0.915411668783804,-0.0845883312161964,1,1,-0.839719122759632,-0.283069258536149,1,0
"700","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r17y11g38b07.jpeg","Stim\r19y10g06b15.jpeg",17,19,11,10,38,6,7,15,2,-1,0,-1,0,1,1,1.458,1.037,0,1.876,1,"gul","26_28",-1,0,1,0,"Right_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,0.915411668783804,-0.0845883312161964,2,1,1.14507153103586,-0.283069258536149,0.5,-0.5
"701","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r05y40g33b16.jpeg","Stim\r06y19g29b08.jpeg",5,6,40,19,33,29,16,8,-1,1,1,0,1,0,0,1.051,1.414,3.341,0,1,"grøn","26_28",-4,1,0,1,"Left_lead","Female","Female","surrender",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,1.09240468971581,0.0924046897158068,1,1,-0.839719122759632,-0.283069258536149,1,0
"702","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r20y14g02b19.jpeg","Stim\r11y14g08b23.jpeg",20,11,14,14,2,8,19,23,1,-1,1,0,1,0,1,0.842,1.638,2.03,0,1,"grøn","26_28",6,0,1,1,"Left_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,1.09240468971581,0.0924046897158068,1,1,-0.839719122759632,-0.283069258536149,1,0
"703","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r15y16g12b03.jpeg","Stim\r12y07g16b25.jpeg",15,12,16,7,12,16,3,25,2,-1,0,1,1,0,1,1.192,1.421,0,2.91,1,"grøn","26_28",4,0,1,1,"Right_lead","Female","Female","surrender",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,0.915411668783804,-0.0845883312161964,2,1,1.14507153103586,-0.283069258536149,0.5,-0.5
"704","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r08y23g10b29.jpeg","Stim\r11y14g08b23.jpeg",8,11,23,14,10,8,29,23,1,-1,-1,0,0,1,1,2.202,0.964,1.698,0,1,"grøn","26_28",-2,0,1,0,"Left_lead","Female","Female","surrender",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,1.09240468971581,0.0924046897158068,1,1,-0.839719122759632,-0.283069258536149,1,0
"705","28_1","26_1","26",28,"Female","Female",24,23,"Stim\r21y24g16b04.jpeg","Stim\r12y12g14b26.jpeg",21,12,24,12,16,14,4,26,-1,1,0,1,1,0,0,1.823,0.753,0,2.194,1,"grøn","26_28",-2,1,0,1,"Right_lead","Female","Female","stick",0.271121935809322,0.217545818426525,0.287167231054281,0.199143980682763,0.915411668783804,-0.0845883312161964,1,1,-0.839719122759632,-0.283069258536149,1,0
"706","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r08y12g20b03.jpeg","Stim\r11y14g08b23.jpeg",8,11,12,14,20,8,3,23,-1,3,1,0,0,1,1,3.689,3.135,11.077,0,1,"rød","30_31",3,1,0,1,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,1,3,-1.9500712237705,0.972850493424653,0.333333333333333,-0.666666666666667
"707","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r03y06g12b09.jpeg","Stim\r05y40g33b16.jpeg",3,5,6,40,12,33,9,16,2,-2,0,1,1,0,1,5.62,6.733,0,4.182,1,"rød","30_31",2,0,1,1,"Right_lead","Male","Female","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,2,0.158113883008419,-0.468409496834092,1,0
"708","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r18y19g14b27.jpeg","Stim\r22y35g09b11.jpeg",18,22,19,35,14,9,27,11,3,-3,1,0,1,0,1,5.132,3.663,12.657,0,1,"rød","30_31",4,0,1,1,"Left_lead","Female","Male","stick",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,3,3,2.26629898978734,0.972850493424653,1,0
"709","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r20y04g39b23.jpeg","Stim\r21y31g06b08.jpeg",20,21,4,31,39,6,23,8,1,-2,-1,0,1,0,0,4.663,3.509,5.109,0,1,"rød","30_31",1,0,1,0,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,1,2,-1.9500712237705,-0.468409496834092,0.5,-0.5
"710","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r14y08g21b39.jpeg","Stim\r10y27g22b14.jpeg",14,10,8,27,21,22,39,14,2,-3,-1,0,0,1,1,5.5,1.793,3.179,0,1,"rød","30_31",-4,0,1,0,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,3,0.158113883008419,0.972850493424653,0.666666666666667,-0.333333333333333
"711","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r07y02g03b06.jpeg","Stim\r03y11g01b26.jpeg",7,3,2,11,3,1,6,26,2,-3,0,-1,0,1,1,3.702,3.466,0,3.397,1,"rød","30_31",-4,0,1,0,"Right_lead","Male","Female","stick",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,3,0.158113883008419,0.972850493424653,1.5,0.5
"712","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r17y11g38b07.jpeg","Stim\r21y24g16b04.jpeg",17,21,11,24,38,16,7,4,-2,4,1,0,0,1,1,4.56,1.779,2.787,0,1,"rød","30_31",4,1,0,1,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,4,0.158113883008419,2.4141104836834,0.5,-0.5
"713","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r09y06g26b32.jpeg","Stim\r12y09g30b18.jpeg",9,12,6,9,26,30,32,18,2,-2,0,1,1,0,1,2.431,1.944,0,2.336,1,"rød","30_31",3,0,1,1,"Right_lead","Male","Female","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,2,0.158113883008419,-0.468409496834092,1,0
"714","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r21y01g04b27.jpeg","Stim\r22y02g34b05.jpeg",21,22,1,2,4,34,27,5,2,-3,0,-1,1,0,0,3.029,2.566,0,2.574,1,"rød","30_31",1,0,1,0,"Right_lead","Male","Female","stick",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,3,0.158113883008419,0.972850493424653,1.5,0.5
"715","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r10y13g07b36.jpeg","Stim\r11y10g06b19.jpeg",10,11,13,10,7,6,36,19,-2,2,0,-1,0,1,0,3.125,4.789,0,1.379,1,"rød","30_31",1,1,0,0,"Right_lead","Male","Female","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,2,0.158113883008419,-0.468409496834092,1,0
"716","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r07y06g08b05.jpeg","Stim\r22y35g09b11.jpeg",7,22,6,35,8,9,5,11,2,-2,0,1,1,0,1,3.368,2.313,0,1.612,1,"blå","30_31",6,0,1,1,"Right_lead","Male","Female","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,2,0.158113883008419,-0.468409496834092,1,0
"717","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r14y08g21b39.jpeg","Stim\r10y13g07b36.jpeg",14,10,8,13,21,7,39,36,-2,2,0,1,1,0,0,3.41,3.157,0,2.502,1,"blå","30_31",-3,1,0,1,"Right_lead","Male","Female","stick",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,2,0.158113883008419,-0.468409496834092,1,0
"718","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r13y21g23b09.jpeg","Stim\r06y19g29b08.jpeg",13,6,21,19,23,29,9,8,2,-1,1,0,0,1,0,3.323,2.236,3.684,0,1,"blå","30_31",-1,0,1,1,"Left_lead","Female","Male","stick",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,1,0.158113883008419,-1.90966948709284,2,1
"719","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r22y02g34b05.jpeg","Stim\r02y19g24b04.jpeg",22,2,2,19,34,24,5,4,-2,2,0,-1,1,0,1,4.464,3.169,0,1.423,1,"blå","30_31",-1,1,0,0,"Right_lead","Male","Female","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,2,0.158113883008419,-0.468409496834092,1,0
"720","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r07y14g27b22.jpeg","Stim\r13y33g08b23.jpeg",7,13,14,33,27,8,22,23,2,-3,0,-1,1,0,0,2.452,2.549,0,3.697,1,"blå","30_31",1,0,1,0,"Right_lead","Male","Female","stick",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,3,0.158113883008419,0.972850493424653,1.5,0.5
"721","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r13y33g08b23.jpeg","Stim\r11y10g06b19.jpeg",13,11,33,10,8,6,23,19,-2,2,0,-1,1,0,1,4.331,2.261,0,1.383,1,"blå","30_31",-4,1,0,0,"Right_lead","Male","Female","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,2,0.158113883008419,-0.468409496834092,1,0
"722","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r10y27g22b14.jpeg","Stim\r14y20g16b10.jpeg",10,14,27,20,22,16,14,10,-1,2,0,1,1,0,0,5.141,2.201,0,2.733,1,"blå","30_31",-4,1,0,1,"Right_lead","Male","Female","stick",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,1,2,-1.9500712237705,-0.468409496834092,2,1
"723","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r10y13g07b36.jpeg","Stim\r11y26g25b38.jpeg",10,11,13,26,7,25,36,38,2,-2,-1,0,1,0,0,3.127,1.942,4.829,0,1,"blå","30_31",2,0,1,0,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,2,0.158113883008419,-0.468409496834092,1,0
"724","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r17y20g40b07.jpeg","Stim\r16y09g06b10.jpeg",17,16,20,9,40,6,7,10,2,-3,-1,0,1,0,0,2.973,1.819,3.468,0,1,"blå","30_31",3,0,1,0,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,3,0.158113883008419,0.972850493424653,0.666666666666667,-0.333333333333333
"725","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r14y20g16b10.jpeg","Stim\r09y15g18b07.jpeg",14,9,20,15,16,18,10,7,-2,3,1,0,1,0,0,1.606,2.536,4.664,0,1,"blå","30_31",-3,1,0,1,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,3,0.158113883008419,0.972850493424653,0.666666666666667,-0.333333333333333
"726","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r06y14g31b25.jpeg","Stim\r09y17g32b21.jpeg",6,9,14,17,31,32,25,21,2,-3,-1,0,0,1,1,5.1,2.662,9.659,0,1,"blå","30_31",-4,0,1,0,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,3,0.158113883008419,0.972850493424653,0.666666666666667,-0.333333333333333
"727","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r21y24g16b04.jpeg","Stim\r15y16g12b03.jpeg",21,15,24,16,16,12,4,3,2,-2,0,1,0,1,0,3.394,2.17,0,1.172,1,"blå","30_31",-1,0,1,1,"Right_lead","Male","Female","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,2,0.158113883008419,-0.468409496834092,1,0
"728","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r10y02g36b05.jpeg","Stim\r10y27g22b14.jpeg",10,10,2,27,36,22,5,14,2,-3,0,-1,1,0,0,2.617,3.146,0,1.22,1,"blå","30_31",9,0,1,0,"Right_lead","Male","Female","stick",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,3,0.158113883008419,0.972850493424653,1.5,0.5
"729","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r17y07g07b24.jpeg","Stim\r12y12g14b26.jpeg",17,12,7,12,7,14,24,26,-2,3,0,1,0,1,1,2.844,1.788,0,5.65,1,"blå","30_31",2,1,0,1,"Right_lead","Male","Female","stick",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,3,0.158113883008419,0.972850493424653,1.5,0.5
"730","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r21y24g16b04.jpeg","Stim\r15y16g12b03.jpeg",21,15,24,16,16,12,4,3,2,-2,-1,0,0,1,1,2.234,1.181,3.8,0,1,"gul","30_31",-8,0,1,0,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,2,0.158113883008419,-0.468409496834092,1,0
"731","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r16y21g04b04.jpeg","Stim\r14y20g16b10.jpeg",16,14,21,20,4,16,4,10,2,-3,-1,0,0,1,1,2.152,3.567,4.77,0,1,"gul","30_31",-1,0,1,0,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,3,0.158113883008419,0.972850493424653,0.666666666666667,-0.333333333333333
"732","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r10y03g03b07.jpeg","Stim\r22y02g34b05.jpeg",10,22,3,2,3,34,7,5,-2,2,1,0,1,0,0,1.719,1.417,5.633,0,1,"gul","30_31",-1,1,0,1,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,2,0.158113883008419,-0.468409496834092,1,0
"733","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r13y21g23b09.jpeg","Stim\r08y23g10b29.jpeg",13,8,21,23,23,10,9,29,-2,2,1,0,0,1,1,3.69,5.271,5.888,0,1,"gul","30_31",2,1,0,1,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,2,0.158113883008419,-0.468409496834092,1,0
"734","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r13y33g08b23.jpeg","Stim\r10y37g07b02.jpeg",13,10,33,37,8,7,23,2,2,-3,-1,0,1,0,0,2.658,1.543,3.24,0,1,"gul","30_31",4,0,1,0,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,3,0.158113883008419,0.972850493424653,0.666666666666667,-0.333333333333333
"735","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r10y02g36b05.jpeg","Stim\r21y03g15b37.jpeg",10,21,2,3,36,15,5,37,3,-2,-1,0,1,0,0,2.359,2.602,6.742,0,1,"gul","30_31",1,0,1,0,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,3,2,2.26629898978734,-0.468409496834092,1.5,0.5
"736","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r17y07g07b24.jpeg","Stim\r07y06g08b05.jpeg",17,7,7,6,7,8,24,5,3,-2,0,1,0,1,0,2.905,2.518,0,2.05,1,"gul","30_31",-1,0,1,1,"Right_lead","Male","Female","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,3,2,2.26629898978734,-0.468409496834092,0.666666666666667,-0.333333333333333
"737","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r09y15g18b07.jpeg","Stim\r06y14g31b25.jpeg",9,6,15,14,18,31,7,25,-2,1,0,-1,1,0,1,3.707,2.441,0,2.133,1,"gul","30_31",-1,1,0,0,"Right_lead","Male","Female","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,1,0.158113883008419,-1.90966948709284,0.5,-0.5
"738","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r11y14g08b23.jpeg","Stim\r12y07g07b17.jpeg",11,12,14,7,8,7,23,17,2,-3,-1,0,0,1,1,2.044,1.238,3.256,0,1,"gul","30_31",-7,0,1,0,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,3,0.158113883008419,0.972850493424653,0.666666666666667,-0.333333333333333
"739","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r07y14g27b22.jpeg","Stim\r06y14g31b25.jpeg",7,6,14,14,27,31,22,25,2,-2,-1,0,1,0,0,3.745,1.623,3.446,0,1,"grøn","30_31",4,0,1,0,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,2,2,0.158113883008419,-0.468409496834092,1,0
"740","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r10y37g07b02.jpeg","Stim\r11y14g08b23.jpeg",10,11,37,14,7,8,2,23,-1,1,1,0,0,1,1,1.155,1.769,3.068,0,1,"grøn","30_31",1,1,0,1,"Left_lead","Female","Male","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,0.996746514941163,-0.00325348505883671,1,1,-1.9500712237705,-1.90966948709284,1,0
"741","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r12y07g07b17.jpeg","Stim\r19y10g06b15.jpeg",12,19,7,10,7,6,17,15,1,-2,0,-1,0,1,1,1.223,1.818,0,1.517,1,"grøn","30_31",-1,0,1,0,"Right_lead","Male","Female","stick",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,1,2,-1.9500712237705,-0.468409496834092,2,1
"742","31_1","30_1","30",31,"Female","Male",24,25,"Stim\r13y24g05b28.jpeg","Stim\r07y06g08b05.jpeg",13,7,24,6,5,8,28,5,-2,2,0,-1,0,1,0,1.577,1.189,0,1.842,1,"grøn","30_31",3,1,0,0,"Right_lead","Male","Female","surrender",0.43537108948996,0.198618705987012,0.159412253078954,0.199267018253619,1.00326410477495,0.00326410477495243,2,2,0.158113883008419,-0.468409496834092,1,0
